s1_name,patch_id,latitude,longitude,country,season,climate_zone
S1A_IW_GRDH_1SDV_20180420T161328_34VDN_68_33,S2A_MSIL2A_20180419T101031_N9999_R022_T34VDN_68_33,60.97313612990004,20.670431260153695,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_37_28,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_37_28,45.72838802057518,19.007966575385566,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_43_52,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_43_52,45.470877515428874,19.109172981346468,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_43_63,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_43_63,45.35212534007663,19.11313277421133,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_44_46,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_44_46,45.53590388082341,19.122363710981606,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_47_62,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_47_62,45.363917177875436,19.17403215859591,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_49_37,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_49_37,45.63430359332119,19.196061582599555,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_51_34,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_51_34,45.667173273298964,19.22581665975144,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_53_25,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_53_25,45.764810941572414,19.253587889978167,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_53_31,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_53_31,45.70003552833458,19.25560625244731,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_56_43,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_56_43,45.57117575052327,19.305738441734462,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_56_55,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_56_55,45.44161616923608,19.30962171992401,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_56_64,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_56_64,45.344444376975666,19.312516885324932,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_61_63,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_61_63,45.35634744541596,19.38876706160497,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_63_53,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_63_53,45.46474960161088,19.416381431001955,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_64_35,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_64_35,45.659310563336696,19.42630780807904,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_64_61,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_64_61,45.37858163308565,19.43411596641978,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_67_44,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_67_44,45.5627618438771,19.47513678433178,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_68_25,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_68_25,45.76811436823112,19.484983114429294,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_68_49,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_68_49,45.508978321232725,19.491952221734067,Serbia,Spring,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180429T163254_34TCR_68_66,S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_68_66,45.325415978602955,19.496831536306495,Serbia,Spring,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_23_57,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_23_57,48.131631090956446,15.378735505705608,Austria,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_28_38,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_28_38,48.33645793492191,15.461212036252768,Austria,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_34_64,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_34_64,48.05533801505324,15.555320179165284,Austria,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_44_42,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_44_42,48.291946754482055,15.719664631019683,Austria,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_54_30,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_54_30,48.42035673122987,15.883666912887238,Austria,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_55_34,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_55_34,48.37705288257358,15.899122617363199,Austria,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_57_32,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_57_32,48.39838396887397,15.931922901028855,Austria,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_65_31,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_65_31,48.40805450145947,16.06182225113835,Austria,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_66_41,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_66_41,48.29996326244863,16.075759562544572,Austria,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_67_27,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_67_27,48.45092605256304,16.09517394617728,Austria,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_67_56,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_67_56,48.137896969623526,16.08849922965855,Austria,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180507T050948_33UWP_67_57,S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_67_57,48.12710254550153,16.088271094147657,Austria,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180509T160543_34VDR_63_64,S2A_MSIL2A_20180509T101031_N9999_R022_T34VDR_63_64,63.331739151962154,20.523929017364733,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180509T160543_34VDR_63_67,S2A_MSIL2A_20180509T101031_N9999_R022_T34VDR_63_67,63.299430687717056,20.52446212377593,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180509T160543_34VDR_68_67,S2A_MSIL2A_20180509T101031_N9999_R022_T34VDR_68_67,63.29977971838723,20.644141242226233,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180509T160338_35VLC_43_56,S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_43_56,56.211728664615585,24.61688239236201,Lithuania,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180509T160338_35VLC_49_64,S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_49_64,56.12772420534035,24.737944591939062,Lithuania,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180509T160338_35VLC_54_55,S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_54_55,56.22641829363535,24.828928475163824,Lithuania,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180509T160338_35VLC_54_67,S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_54_67,56.09713112513503,24.836211967587708,Lithuania,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180509T160338_35VLC_56_46,S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_56_46,56.32405691240734,24.86220519855367,Lithuania,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180509T160338_35VLC_59_40,S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_59_40,56.389692453062224,24.91685345933872,Lithuania,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180509T160338_35VLC_60_55,S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_60_55,56.228400972024325,24.944976448036424,Lithuania,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_24_47,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_24_47,66.18088315600706,23.87222674632773,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_33_33,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_33_33,66.3267511755987,24.13016198010066,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_34_53,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_34_53,66.11122227736563,24.13013926323976,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_36_43,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_36_43,66.21762825307135,24.196712694753426,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_36_55,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_36_55,66.08863983311755,24.180474174434273,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_47_54,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_47_54,66.09310481736412,24.473263995880377,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_48_54,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_48_54,66.09250628364089,24.499750880606424,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_57_41,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_57_41,66.2265699459041,24.758749471986366,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_60_47,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_60_47,66.16016249840509,24.828821989697225,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180526T045642_34WFU_64_46,S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_64_46,66.16823619873048,24.93666887920119,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_31_63,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_31_63,55.259589920779185,-8.405549352423359,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_33_53,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_33_53,55.367225108547466,-8.366071227339484,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_39_53,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_39_53,55.36658336458506,-8.252485221799637,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_39_61,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_39_61,55.28032565608633,-8.254106674838429,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_43_61,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_43_61,55.279840759122294,-8.178549569198465,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_44_66,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_44_66,55.22580174838766,-8.160797370116791,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_48_45,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_48_45,55.451675637154445,-8.080114039257838,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_48_50,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_48_50,55.397767830350986,-8.08136633533787,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_49_56,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_49_56,55.332934384889626,-8.063949792987549,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_52_47,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_52_47,55.4295191952201,-8.004776188134933,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_52_62,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_52_62,55.267797235451994,-8.008823739920699,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_52_66,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_52_66,55.22467061833554,-8.009896206674751,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_55_64,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_55_64,55.24576131420878,-7.952744657486716,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_62_65,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_62_65,55.23377536098718,-7.820967295313095,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_62_66,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_62_66,55.222994346120416,-7.821286138901502,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_62_68,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_62_68,55.20143225516493,-7.821923184265239,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_63_66,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_63_66,55.222810688041164,-7.80242625270251,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_64_65,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_64_65,55.23340498254994,-7.783237543190615,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_64_66,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_64_66,55.22262411553974,-7.783566583926218,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_65_66,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_65_66,55.222434628689726,-7.764707135992135,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_66_43,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_66_43,55.470193460096624,-7.73798743143807,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_66_51,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_66_51,55.38395078616378,-7.740735332462853,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_66_63,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_66_63,55.25458430936823,-7.7448295172231445,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_66_64,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_66_64,55.24380363600044,-7.745169210283668,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_67_46,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_67_46,55.437655728080145,-7.720058025637404,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_67_64,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_67_64,55.243608164637955,-7.726300015154639,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_67_66,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_67_66,55.222046912243776,-7.7269889163273975,Ireland,Spring,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180529T181504_29UNB_68_64,S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_68_64,55.243409776827804,-7.7074310515486,Ireland,Spring,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_23_32,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_23_32,63.67603315645106,27.569555453356312,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_23_38,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_23_38,63.61142017071094,27.568262226094568,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_28_51,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_28_51,63.47089720262262,27.685874154193137,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_38_40,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_38_40,63.58799067043233,27.930489928630443,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_41_33,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_41_33,63.66287660327879,28.005675467456474,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_42_58,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_42_58,63.39350984180864,28.02025390309234,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_50_31,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_50_31,63.68272043777957,28.224735635675003,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_50_36,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_50_36,63.62888600031196,28.22241671459188,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_56_42,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_56_42,63.562979364395744,28.364556619937737,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_58_33,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_58_33,63.65940708231004,28.417674796586773,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_58_65,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_58_65,63.314884165964514,28.40070832928628,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_61_47,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_61_47,63.50795079851128,28.48250535345935,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_63_59,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_63_59,63.37825388223213,28.52382755284637,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_64_35,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_64_35,63.636370290123196,28.561872774186497,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170709T043159_35VNL_64_54,S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_64_54,63.43182476141693,28.550724746515655,Finland,Summer,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170802T043751_34TFN_25_23,S2B_MSIL2A_20170802T092029_N9999_R093_T34TFN_25_23,43.08767116020411,22.604558642542095,Serbia,Summer,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170802T043751_34TFN_28_32,S2B_MSIL2A_20170802T092029_N9999_R093_T34TFN_28_32,42.98982848729777,22.646169249851404,Serbia,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170802T043751_34TFN_44_24,S2B_MSIL2A_20170802T092029_N9999_R093_T34TFN_44_24,43.07260143492857,22.884212283781345,Serbia,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043524_35ULA_29_61,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_29_61,54.35717479291768,24.46692677147548,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043524_35ULA_32_55,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_32_55,54.422972325753385,24.518369902126782,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043524_35ULA_32_68,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_32_68,54.28290022757815,24.526800968169827,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043524_35ULA_37_54,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_37_54,54.43561137056053,24.610134853543713,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043524_35ULA_45_51,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_51,54.4707767489605,24.756254456368215,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043459_35ULA_48_28,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_48_28,54.71965460691785,24.7984273164948,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043524_35ULA_48_49,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_48_49,54.49334837546255,24.810610958457616,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043459_35ULA_60_27,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_60_27,54.73428491585387,25.021318629502392,Lithuania,Summer,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170808T043524_35ULA_64_53,S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_64_53,54.45523684135552,25.108855706928136,Lithuania,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045637_34WFS_23_56,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_23_56,64.29178154544823,23.64926789170618,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045637_34WFS_24_54,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_24_54,64.31284426250603,23.676119689477858,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045612_34WFS_27_30,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_27_30,64.56960165848506,23.77648976597087,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045637_34WFS_28_56,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_28_56,64.28948686481468,23.77308711810714,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045637_34WFS_29_52,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_29_52,64.3320373885656,23.802216810797887,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045637_34WFS_29_54,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_29_54,64.31052643047158,23.80003059499889,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045637_34WFS_29_57,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_29_57,64.27825979871501,23.79675839288874,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045612_34WFS_33_40,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_33_40,64.4591582675879,23.915068803804235,Finland,Summer,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170817T045612_34WFS_35_28,S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_35_28,64.58720440461262,23.978932451581493,Finland,Summer,"Cold, no dry season, warm summer"
